gene_id	Mon96h_R2
ENSG00000108465.11	19.30437878
ENSG00000108468.11	6.760513644
ENSG00000108469.11	13.42229173
ENSG00000108474.13	2.050344342
ENSG00000108479.8	4.200291678
ENSG00000108506.8	2.052477084
ENSG00000108509.17	30.53467593
ENSG00000108510.6	11.59053717
ENSG00000108515.14	2.764217686
ENSG00000108518.7	435.7633261
ENSG00000108523.12	81.00673337
ENSG00000108528.10	7.446340128
ENSG00000108551.4	0.223733303
ENSG00000108557.14	3.614897939
ENSG00000108559.8	10.49389132
ENSG00000108561.5	25.23585744
ENSG00000108578.11	17.41756014
ENSG00000108582.8	27.009323
ENSG00000108587.11	5.490288565
ENSG00000108588.10	9.383151462
ENSG00000108590.7	1.087452603
ENSG00000108591.6	4.143784012
ENSG00000108592.13	6.974510863
ENSG00000108599.11	5.239245256
ENSG00000108604.12	18.96817231
ENSG00000108622.7	0.994469758
ENSG00000108639.4	30.30968001
ENSG00000108641.11	0.172794251
ENSG00000108651.6	19.26675171
ENSG00000108654.8	198.5467511
ENSG00000108666.6	1.334515246
ENSG00000108669.13	12.72754915
ENSG00000108671.6	10.2037233
ENSG00000108679.9	0.251582919
ENSG00000108688.8	22.7329096
ENSG00000108691.6	474.735115
ENSG00000108700.4	0.206867181
ENSG00000108702.3	22.40331765
ENSG00000108733.6	1.330805385
ENSG00000108771.9	3.02151733
ENSG00000108773.7	11.62202807
ENSG00000108774.11	40.75923841
ENSG00000108784.6	4.342012317
ENSG00000108788.8	16.22162101
ENSG00000108798.5	9.96520083
ENSG00000108799.9	13.96579965
ENSG00000108813.10	0.602579482
ENSG00000108819.10	35.49226366
ENSG00000108821.10	0.054376736
ENSG00000108825.14	0.061031945
ENSG00000108826.12	13.72044231
ENSG00000108828.12	54.316107
ENSG00000108829.9	12.53236257
ENSG00000108840.12	7.947334666
ENSG00000108846.12	3.564488385
ENSG00000108848.12	86.23226432
ENSG00000108854.12	2.551488828
ENSG00000108861.5	9.030642061
ENSG00000108883.9	65.22595612
ENSG00000108932.8	3.223108993
ENSG00000108946.11	33.61767917
ENSG00000108958.4	0.266576856
ENSG00000108960.4	0.459358095
ENSG00000108961.10	5.897099183
ENSG00000108963.14	11.65481418
ENSG00000109016.14	2.359358955
ENSG00000109046.11	33.89573434
ENSG00000109062.6	67.41093466
ENSG00000109063.11	0.150014651
ENSG00000109065.8	3.972881481
ENSG00000109066.10	3.008541348
ENSG00000109079.6	2.145044015
ENSG00000109083.10	5.290406135
ENSG00000109084.10	17.36988271
ENSG00000109089.7	1.014025681
ENSG00000109099.10	2.130415763
ENSG00000109103.8	23.25396294
ENSG00000109107.10	0.81135955
ENSG00000109111.11	40.53265132
ENSG00000109113.14	0.015342655
ENSG00000109118.10	48.28005182
ENSG00000109133.9	8.803187015
ENSG00000109158.7	0.197018203
ENSG00000109171.11	8.282116683
ENSG00000109180.11	23.54200173
ENSG00000109184.11	2.878336797
ENSG00000109189.9	0.594413676
ENSG00000109220.7	3.133565339
ENSG00000109265.9	0.101232543
ENSG00000109270.9	7.778824607
ENSG00000109320.8	6.267323715
ENSG00000109321.7	2.386961914
ENSG00000109323.5	34.48946277
ENSG00000109332.16	58.3916636
ENSG00000109381.16	5.685448004
ENSG00000109390.8	34.85317969
ENSG00000109436.7	0.019198501
ENSG00000109445.7	3.139156506
ENSG00000109452.9	0.359263575
ENSG00000109458.5	0.927605146
ENSG00000109466.10	2.411075028
ENSG00000109472.10	0.262871574
ENSG00000109475.13	29.85331244
ENSG00000109501.10	0.010925927
ENSG00000109519.9	18.54510973
ENSG00000109534.13	2.307624744
ENSG00000109572.10	2.593757587
ENSG00000109586.8	2.505075791
ENSG00000109606.9	31.619133
ENSG00000109618.8	1.601254645
ENSG00000109654.11	0.414192075
ENSG00000109667.8	1.046038423
ENSG00000109670.10	4.421729323
ENSG00000109674.3	3.513965895
ENSG00000109685.14	7.203816959
ENSG00000109686.13	0.047387593
ENSG00000109689.11	7.026363236
ENSG00000109736.11	39.26622017
ENSG00000109743.7	8.996991618
ENSG00000109756.5	2.930925317
ENSG00000109775.7	4.300725433
ENSG00000109787.9	6.717164979
ENSG00000109790.13	3.099653595
ENSG00000109805.6	1.165685684
ENSG00000109814.8	2.652026749
ENSG00000109819.5	0.03611829
ENSG00000109846.4	0.180504628
ENSG00000109854.10	3.136853874
ENSG00000109861.12	57.69044946
ENSG00000109881.13	1.617990998
ENSG00000109906.10	1.226272439
ENSG00000109911.14	1.136024645
ENSG00000109917.7	6.685387028
ENSG00000109919.6	28.26970045
ENSG00000109920.9	60.38471495
ENSG00000109929.6	3.02617544
ENSG00000109971.10	218.9911798
ENSG00000110002.12	1.548166912
ENSG00000110011.10	21.59686858
ENSG00000110013.9	0.878886332
ENSG00000110025.9	3.771446963
ENSG00000110031.9	39.89356878
ENSG00000110042.4	12.3378404
ENSG00000110046.9	6.260632115
ENSG00000110047.14	27.91605928
ENSG00000110048.8	5.930237601
ENSG00000110057.4	41.73161175
ENSG00000110060.5	4.616232597
ENSG00000110063.5	4.186705254
ENSG00000110066.11	5.063852596
ENSG00000110074.7	6.365831497
ENSG00000110075.11	8.505535605
ENSG00000110076.15	0.142487624
ENSG00000110077.11	3.207815852
ENSG00000110079.13	0.105861823
ENSG00000110080.15	9.586034584
ENSG00000110090.9	19.85407515
ENSG00000110092.3	3.45590613
ENSG00000110104.8	11.28812402
ENSG00000110107.5	24.66568266
ENSG00000110108.6	14.32670052
ENSG00000110171.15	0.601498143
ENSG00000110172.8	3.785802982
ENSG00000110195.8	0.013503532
ENSG00000110200.5	18.89747659
ENSG00000110203.5	5.850495166
ENSG00000110218.5	0.619003416
ENSG00000110237.3	0.567329275
ENSG00000110274.11	5.302770273
ENSG00000110315.3	2.129319308
ENSG00000110321.12	458.7652503
ENSG00000110324.6	14.32520251
ENSG00000110330.5	6.239845209
ENSG00000110344.6	8.091546035
ENSG00000110367.8	7.943899083
ENSG00000110395.4	7.464063458
ENSG00000110400.7	8.184390486
ENSG00000110422.8	4.843545891
ENSG00000110429.10	2.831749733
ENSG00000110435.8	2.190441567
ENSG00000110436.8	0.02558226
ENSG00000110442.8	18.80403153
ENSG00000110446.6	21.30052311
ENSG00000110455.10	0.739717955
ENSG00000110492.12	1.864452182
ENSG00000110497.11	3.778619754
ENSG00000110514.15	32.25177187
ENSG00000110536.10	10.34996772
ENSG00000110583.9	2.617199245
ENSG00000110651.8	21.84467558
ENSG00000110660.11	18.41100559
ENSG00000110665.8	7.539127755
ENSG00000110693.12	0.01771411
ENSG00000110696.6	15.33840432
ENSG00000110697.9	65.85273635
ENSG00000110700.3	267.894055
ENSG00000110711.6	8.785215182
ENSG00000110713.12	48.17761846
ENSG00000110717.7	25.58356424
ENSG00000110719.6	155.2220623
ENSG00000110721.8	16.47863593
ENSG00000110756.14	5.688525822
ENSG00000110768.8	6.664117928
ENSG00000110799.10	0.037203175
ENSG00000110801.10	3.009162873
ENSG00000110841.10	0.16743922
ENSG00000110844.10	1.55301779
ENSG00000110848.5	0.456547031
ENSG00000110851.8	6.117104014
ENSG00000110852.4	2.050171357
ENSG00000110871.11	3.963457802
ENSG00000110876.9	34.26441149
ENSG00000110880.7	18.6713036
ENSG00000110881.8	6.124085302
ENSG00000110888.14	2.305523269
ENSG00000110906.9	4.264261309
ENSG00000110911.11	19.14706388
ENSG00000110917.4	23.45169854
ENSG00000110921.8	1.054642966
ENSG00000110925.3	2.758049335
ENSG00000110931.15	15.81150015
ENSG00000110934.7	45.3422555
ENSG00000110944.5	1.27913674
ENSG00000110955.5	435.2121009
ENSG00000110958.12	43.51066966
ENSG00000110987.5	1.369926329
ENSG00000111011.14	15.73452059
ENSG00000111012.6	0.007437769
ENSG00000111052.4	5.121687558
ENSG00000111077.14	1.632990878
ENSG00000111087.6	0.189360976
ENSG00000111110.8	2.07393512
ENSG00000111142.10	10.68689849
ENSG00000111144.6	31.40232088
ENSG00000111145.4	4.371586451
ENSG00000111181.9	1.175065903
ENSG00000111186.9	0.155224685
ENSG00000111196.6	9.037582159
ENSG00000111203.8	34.09942787
ENSG00000111206.9	6.726588199
ENSG00000111224.10	1.212792778
ENSG00000111229.12	322.9688285
ENSG00000111231.5	5.282992659
ENSG00000111237.15	70.79655225
ENSG00000111247.11	1.313391299
ENSG00000111252.7	10.43324906
ENSG00000111254.4	0.052544818
ENSG00000111261.10	1.85773249
ENSG00000111266.5	1.922019911
ENSG00000111269.2	2.758141045
ENSG00000111271.11	8.885687388
ENSG00000111275.9	0.152626117
ENSG00000111276.7	4.960690369
ENSG00000111300.6	3.876568502
ENSG00000111305.15	0.258794246
ENSG00000111319.9	0.273495443
ENSG00000111321.7	43.016893
ENSG00000111325.13	1.938622883
ENSG00000111328.3	9.940873574
ENSG00000111331.9	0.228073461
ENSG00000111341.6	0.076699281
ENSG00000111344.8	10.84628135
ENSG00000111348.5	1266.108376
ENSG00000111358.10	2.605505598
ENSG00000111361.9	7.656975198
ENSG00000111364.12	6.901990052
ENSG00000111371.12	3.17314184
ENSG00000111412.5	1.684452858
ENSG00000111424.7	5.767086121
ENSG00000111445.10	2.428372174
ENSG00000111450.10	4.962379562
ENSG00000111452.9	0.384368635
ENSG00000111481.6	21.14363745
ENSG00000111530.9	7.255572198
ENSG00000111540.12	25.94568771
ENSG00000111554.11	7.118970652
ENSG00000111581.6	12.47465344
ENSG00000111596.8	17.31095372
ENSG00000111602.8	2.85153438
ENSG00000111605.13	14.21889487
ENSG00000111615.9	13.75913772
ENSG00000111639.4	44.09399736
ENSG00000111640.11	654.4957342
ENSG00000111641.7	15.52421637
ENSG00000111642.11	34.12592117
ENSG00000111644.4	1.835230164
ENSG00000111647.9	7.025921746
ENSG00000111652.6	7.585861474
ENSG00000111653.16	9.044681953
ENSG00000111665.8	5.265139041
ENSG00000111666.7	4.611193818
ENSG00000111667.10	7.311830078
ENSG00000111669.11	48.70375109
ENSG00000111670.11	1.841515638
ENSG00000111671.6	0.932139667
ENSG00000111674.5	6.17460426
ENSG00000111676.11	22.79679163
ENSG00000111678.7	20.15249739
ENSG00000111679.13	117.232493
ENSG00000111684.7	8.748758942
ENSG00000111696.8	1.608246316
ENSG00000111707.8	3.576407682
ENSG00000111711.6	3.026142169
ENSG00000111716.9	52.42440685
ENSG00000111725.7	10.17007031
ENSG00000111726.9	2.07261283
ENSG00000111727.8	0.467442789
ENSG00000111729.9	6.446870308
ENSG00000111731.9	4.531388872
ENSG00000111737.8	12.18850221
ENSG00000111752.7	1.061457798
ENSG00000111775.2	26.03329337
ENSG00000111785.15	1.377575574
ENSG00000111786.5	43.99620315
ENSG00000111790.10	9.328008851
ENSG00000111799.17	0.012246868
ENSG00000111801.12	1.276221685
ENSG00000111802.10	10.056133
ENSG00000111817.13	1.940561065
ENSG00000111832.9	8.329607566
ENSG00000111843.10	16.49536625
ENSG00000111845.4	3.665390146
ENSG00000111846.12	0.424372884
ENSG00000111850.7	1.62331337
ENSG00000111859.13	2.770469349
ENSG00000111875.7	1.138168923
ENSG00000111877.14	1.395538755
ENSG00000111880.12	2.221005053
ENSG00000111885.6	0.209305861
ENSG00000111897.6	9.888927922
ENSG00000111906.14	10.28528307
ENSG00000111911.6	2.189574242
ENSG00000111912.15	0.354337208
ENSG00000111913.12	1.035860539
ENSG00000111961.13	0.143603842
ENSG00000111962.7	0.010816751
ENSG00000112029.6	2.355612574
ENSG00000112031.12	1.196911822
ENSG00000112033.10	9.885375081
ENSG00000112039.3	0.812977288
ENSG00000112062.7	12.10087968
ENSG00000112078.10	5.804692703
ENSG00000112079.8	9.610442439
ENSG00000112081.13	30.97208328
ENSG00000112096.13	41.47573778
ENSG00000112110.6	21.58016167
ENSG00000112118.14	10.79224958
ENSG00000112130.13	2.236961867
ENSG00000112137.13	2.939284072
ENSG00000112139.11	0.007976892
ENSG00000112144.12	0.784083958
ENSG00000112146.13	15.55674822
ENSG00000112149.6	0.899421269
ENSG00000112159.8	4.05209867
ENSG00000112167.6	1.295680113
ENSG00000112182.11	0.211023298
ENSG00000112186.8	0.002304971
ENSG00000112195.8	2.579366084
ENSG00000112200.13	3.467878891
ENSG00000112208.11	0.69673287
ENSG00000112210.8	0.171957381
ENSG00000112234.5	1.964864394
ENSG00000112237.9	6.42714966
ENSG00000112242.11	2.351626642
ENSG00000112245.7	7.139802345
ENSG00000112249.10	1.421449485
ENSG00000112282.14	5.338090138
ENSG00000112290.9	1.545449433
ENSG00000112294.9	0.429779324
ENSG00000112297.11	3.43189568
ENSG00000112303.10	15.15167128
ENSG00000112304.7	5.364650198
ENSG00000112305.11	4.46315615
ENSG00000112306.7	83.67461806
ENSG00000112308.9	18.53740929
ENSG00000112312.6	3.516342478
ENSG00000112319.14	0.062305898
ENSG00000112333.8	0.003943985
ENSG00000112335.11	38.56759839
ENSG00000112339.11	6.358944641
ENSG00000112343.9	5.058871162
ENSG00000112365.4	1.782756495
ENSG00000112367.7	6.287641315
ENSG00000112406.4	5.215570308
ENSG00000112419.11	2.173248071
ENSG00000112425.10	0.879188893
ENSG00000112531.13	13.01644992
ENSG00000112561.14	7.820294239
ENSG00000112576.9	60.25470538
ENSG00000112578.6	3.955972519
ENSG00000112592.9	9.988239702
ENSG00000112624.9	3.345677907
ENSG00000112640.11	5.071194202
ENSG00000112651.8	47.3833064
ENSG00000112655.12	0.060690857
ENSG00000112658.7	9.998888895
ENSG00000112659.10	7.172609441
ENSG00000112667.9	12.94725231
ENSG00000112679.11	4.471065119
ENSG00000112685.10	1.37151772
ENSG00000112695.8	99.69163679
ENSG00000112697.12	14.87888468
ENSG00000112699.7	15.62212188
ENSG00000112701.14	12.87348923
ENSG00000112715.17	18.40139122
ENSG00000112739.13	20.1402434
ENSG00000112742.6	1.261966378
ENSG00000112759.13	21.41432824
ENSG00000112763.12	6.687071228
ENSG00000112769.15	0.008395329
ENSG00000112773.12	25.92905421
ENSG00000112787.9	17.23071731
ENSG00000112799.5	0.654643039
ENSG00000112851.11	12.55719287
ENSG00000112855.11	4.341848786
ENSG00000112877.7	2.664280801
ENSG00000112893.6	0.556764804
ENSG00000112941.9	8.897152567
ENSG00000112972.11	2.141687078
ENSG00000112977.12	30.09082359
ENSG00000112983.14	9.602508931
ENSG00000112984.8	0.551440804
ENSG00000112992.13	9.809710015
ENSG00000112996.6	4.567679485
ENSG00000113013.9	19.71011023
ENSG00000113048.13	5.680781735
ENSG00000113068.6	6.247221496
ENSG00000113070.7	9.798859618
ENSG00000113108.14	124.2533919
ENSG00000113119.9	9.124834398
ENSG00000113140.7	1.112755212
ENSG00000113141.12	8.240806408
ENSG00000113161.12	1.59333245
ENSG00000113163.12	1.619087674
ENSG00000113194.9	5.985331964
ENSG00000113240.9	10.13696058
ENSG00000113249.9	0.035649456
ENSG00000113263.9	0.002101958
ENSG00000113269.10	76.66402642
ENSG00000113272.10	2.062270335
ENSG00000113273.12	12.82048886
ENSG00000113282.10	18.00354798
ENSG00000113300.8	3.830031552
ENSG00000113302.4	0.19391679
ENSG00000113312.7	11.16419374
ENSG00000113328.15	4.882732674
ENSG00000113356.7	0.435374123
ENSG00000113360.13	30.79060436
ENSG00000113368.8	10.30281435
ENSG00000113369.5	1.858062745
ENSG00000113384.10	13.86310242
ENSG00000113387.8	198.1001268
ENSG00000113391.13	3.178990103
ENSG00000113407.10	30.23368582
ENSG00000113441.12	1.156547301
ENSG00000113448.13	1.286531643
ENSG00000113456.15	4.257478659
ENSG00000113460.9	3.852258479
ENSG00000113522.10	5.054108872
ENSG00000113532.9	4.207368933
ENSG00000113552.12	12.14941563
ENSG00000113555.5	0.025075128
ENSG00000113558.15	9.665562719
ENSG00000113569.12	3.137519925
ENSG00000113575.6	8.839443804
ENSG00000113580.11	4.41820467
ENSG00000113583.7	6.270619295
ENSG00000113593.8	4.789082721
ENSG00000113595.11	0.305034067
ENSG00000113597.14	1.328800371
ENSG00000113615.9	2.128016054
ENSG00000113621.11	2.501534377
ENSG00000113638.9	1.195271774
ENSG00000113643.5	6.723066319
ENSG00000113645.10	0.079545364
ENSG00000113648.13	58.25300966
ENSG00000113649.8	24.3806246
ENSG00000113657.9	0.178693289
ENSG00000113658.13	1.086219661
ENSG00000113712.13	17.0391239
ENSG00000113716.9	4.906245099
ENSG00000113719.12	5.821338405
ENSG00000113721.10	0.091847711
ENSG00000113732.5	67.30665123
ENSG00000113734.14	1.528239578
ENSG00000113739.7	0.207711494
ENSG00000113742.9	3.493144761
ENSG00000113749.6	5.144109272
ENSG00000113758.10	34.58854727
ENSG00000113761.8	3.527277836
ENSG00000113810.12	17.07367719
ENSG00000113811.7	2.877990979
ENSG00000113812.10	4.013839155
ENSG00000113838.9	1.193625476
ENSG00000113845.6	74.28419523
ENSG00000113851.10	5.076220846
ENSG00000113916.14	16.96205068
ENSG00000113924.8	0.068798903
ENSG00000113971.15	6.324994729
ENSG00000114013.12	10.31978443
ENSG00000114019.11	0.01052426
ENSG00000114021.8	6.27770157
ENSG00000114023.12	2.58729708
ENSG00000114026.18	35.52251508
ENSG00000114030.9	6.630619595
ENSG00000114054.10	3.189700169
ENSG00000114062.14	12.39890952
ENSG00000114098.14	6.26015049
ENSG00000114107.5	0.191044019
ENSG00000114120.8	11.76487033
ENSG00000114125.10	9.589470968
ENSG00000114126.14	7.534531352
ENSG00000114127.7	5.410041708
ENSG00000114166.7	1.878128837
ENSG00000114204.11	0.043186713
ENSG00000114209.11	11.50868445
ENSG00000114251.10	0.004529606
ENSG00000114268.8	3.354778404
ENSG00000114270.12	1.83058813
ENSG00000114302.12	5.29438971
ENSG00000114315.3	0.201525924
ENSG00000114316.9	31.62031202
ENSG00000114331.9	14.69218592
ENSG00000114346.10	1.33138909
ENSG00000114353.13	178.2938025
ENSG00000114354.9	16.99999007
ENSG00000114374.9	0.023815926
ENSG00000114383.6	4.6125112
ENSG00000114388.9	10.93569585
ENSG00000114391.9	70.08462573
ENSG00000114395.7	1.680918336
ENSG00000114416.14	20.31262626
ENSG00000114423.15	5.04805904
ENSG00000114439.15	7.869499614
ENSG00000114446.4	4.429976626
ENSG00000114450.6	3.921083919
ENSG00000114455.10	0.157757753
ENSG00000114473.10	2.102306814
ENSG00000114480.9	5.626959721
ENSG00000114491.10	2.813918125
ENSG00000114503.7	9.497536088
ENSG00000114520.7	3.353600013
ENSG00000114541.11	5.352502357
ENSG00000114544.12	4.53866235
ENSG00000114554.8	3.113362528
ENSG00000114573.6	7.407482624
ENSG00000114626.14	12.85518294
ENSG00000114631.10	2.510946914
ENSG00000114648.8	2.51954432
ENSG00000114650.15	17.7524062
ENSG00000114656.7	0.420185657
ENSG00000114670.10	0.270431764
ENSG00000114686.5	60.74911744
ENSG00000114735.6	2.519734186
ENSG00000114737.12	2.057524298
ENSG00000114738.7	12.01861265
ENSG00000114739.10	0.574789138
ENSG00000114742.10	2.618424692
ENSG00000114744.5	6.390500792
ENSG00000114745.10	18.02441939
ENSG00000114757.15	0.253342108
ENSG00000114767.6	6.683222561
ENSG00000114770.13	3.216612963
ENSG00000114779.16	10.13602545
ENSG00000114784.3	13.07015442
ENSG00000114796.12	2.599438728
ENSG00000114812.9	0.062280294
ENSG00000114841.14	5.195733221
ENSG00000114850.3	44.25072597
ENSG00000114853.10	1.147504369
ENSG00000114857.14	19.4204236
ENSG00000114859.11	0.597238185
ENSG00000114861.15	8.955106699
ENSG00000114867.16	99.52187488
ENSG00000114902.10	28.67421363
ENSG00000114904.9	4.132041241
ENSG00000114923.13	0.622833469
ENSG00000114933.12	2.011495584
ENSG00000114942.10	51.80571365
ENSG00000114948.9	0.069864107
ENSG00000114956.16	27.55730926
ENSG00000114978.14	28.09428363
ENSG00000114982.14	7.557533831
ENSG00000114988.8	1.795301581
ENSG00000114993.12	0.009213832
ENSG00000114999.7	3.549469392
ENSG00000115008.5	0.141748732
ENSG00000115009.8	24.07730296
ENSG00000115020.13	9.124399691
ENSG00000115042.6	0.706008158
ENSG00000115053.12	72.40572569
ENSG00000115073.7	7.380581591
ENSG00000115084.9	5.755211518
ENSG00000115085.10	0.011833246
ENSG00000115091.8	51.08852386
ENSG00000115107.16	1.906447031
ENSG00000115109.10	0.181632564
ENSG00000115112.7	0.035300961
ENSG00000115128.6	23.89251472
ENSG00000115129.10	0.855430609
ENSG00000115137.8	0.280425992
ENSG00000115145.6	4.391377596
ENSG00000115159.12	1.726711769
ENSG00000115163.11	0.371200326
ENSG00000115165.6	15.50964718
ENSG00000115170.10	0.340018893
ENSG00000115183.10	0.015016155
ENSG00000115194.7	0.653041656
ENSG00000115204.11	58.76672616
ENSG00000115207.10	40.14712334
ENSG00000115211.12	17.83340465
ENSG00000115216.10	11.56121797
ENSG00000115232.10	10.96335505
ENSG00000115233.8	3.439513268
ENSG00000115234.7	13.27851079
ENSG00000115239.18	5.532793852
ENSG00000115241.10	19.27283823
ENSG00000115255.7	0.743187416
ENSG00000115267.5	0.875088603
ENSG00000115268.6	252.0894364
ENSG00000115271.7	6.081479231
ENSG00000115274.11	7.074446507
ENSG00000115275.8	12.44229906
ENSG00000115282.16	4.456816173
ENSG00000115286.16	7.594035156
ENSG00000115289.9	14.88556917
ENSG00000115295.16	0.148657298
ENSG00000115306.12	2.647899343
ENSG00000115307.13	87.63024307
ENSG00000115310.14	88.19328497
ENSG00000115317.8	1.972415989
ENSG00000115318.8	1.41909267
ENSG00000115325.10	8.646756487
ENSG00000115339.10	1.746628847
ENSG00000115350.8	4.34369459
ENSG00000115355.12	20.53593283
ENSG00000115364.10	2.152915685
ENSG00000115365.8	1.728173398
ENSG00000115368.6	2.650571788
ENSG00000115380.15	0.082464641
ENSG00000115392.8	1.367332857
ENSG00000115414.15	2.086242181
ENSG00000115415.15	3.965619359
ENSG00000115419.9	3.873846937
ENSG00000115421.9	1.997460772
ENSG00000115446.8	5.417958812
ENSG00000115457.6	1.150975663
ENSG00000115459.14	4.240267417
ENSG00000115464.11	34.41652603
ENSG00000115484.11	19.63127416
ENSG00000115486.8	3.160458087
ENSG00000115504.11	1.765226263
ENSG00000115507.6	1.752653287
ENSG00000115514.8	2.494455279
ENSG00000115520.5	1.837505176
ENSG00000115523.13	3.207184487
ENSG00000115524.12	98.75639486
ENSG00000115525.13	1.841905265
ENSG00000115526.7	0.81345878
ENSG00000115539.10	1.864573568
ENSG00000115540.11	1.379366331
ENSG00000115541.7	5.989176056
ENSG00000115548.13	3.078822908
ENSG00000115561.11	16.9178389
ENSG00000115568.12	4.81575325
ENSG00000115590.10	10.74555173
ENSG00000115593.11	0.001437011
ENSG00000115594.8	6.127423044
ENSG00000115602.13	1.028440592
ENSG00000115604.7	3.270210523
ENSG00000115607.6	3.247915416
ENSG00000115649.12	6.319675871
ENSG00000115652.11	9.391235745
ENSG00000115657.9	1.0573508
ENSG00000115661.10	4.25521786
ENSG00000115677.13	112.0239394
ENSG00000115685.11	12.67301755
ENSG00000115687.10	3.634484033
ENSG00000115694.11	30.96907566
ENSG00000115718.14	0.578787229
ENSG00000115738.6	57.12457046
ENSG00000115750.13	0.852340605
ENSG00000115756.9	11.90157278
ENSG00000115758.9	12.84383859
ENSG00000115760.10	14.19436319
ENSG00000115761.12	3.696853553
ENSG00000115762.13	11.31029587
ENSG00000115806.9	16.10198656
ENSG00000115808.8	1.952899713
ENSG00000115816.10	11.49758527
ENSG00000115825.6	5.06071746
ENSG00000115827.10	1.235913964
ENSG00000115828.12	8.213190823
ENSG00000115839.14	2.858578982
ENSG00000115840.10	2.128169653
ENSG00000115841.16	0.605909096
ENSG00000115844.7	0.2624444
ENSG00000115866.7	50.96814158
ENSG00000115875.15	25.31216546
ENSG00000115896.12	0.128458201
ENSG00000115902.7	7.120742128
ENSG00000115904.9	12.16441084
ENSG00000115919.11	3.401187304
ENSG00000115935.13	36.65456897
ENSG00000115942.5	6.349321856
ENSG00000115944.11	38.81216343
ENSG00000115946.4	2.291253774
ENSG00000115947.10	6.275220805
ENSG00000115956.9	19.22208655
ENSG00000115963.10	0.197010408
ENSG00000115966.13	7.307024614
ENSG00000115970.15	3.929221897
ENSG00000115977.15	6.439646398
ENSG00000115993.8	1.209510824
ENSG00000115998.4	3.452433337
ENSG00000116001.12	11.89655507
ENSG00000116005.8	1.175306876
ENSG00000116016.10	0.480313145
ENSG00000116017.7	33.19999924
ENSG00000116030.13	20.02360051
ENSG00000116044.12	19.96794199
ENSG00000116062.11	2.778085376
ENSG00000116095.7	2.277155316
ENSG00000116096.5	0.614051239
ENSG00000116106.8	0.04618425
ENSG00000116120.9	4.042934299
ENSG00000116127.14	0.891294731
ENSG00000116128.6	0.224975727
ENSG00000116132.8	0.012790692
ENSG00000116133.8	4.360826428
ENSG00000116138.9	2.395024199
ENSG00000116151.10	0.98777212
ENSG00000116161.14	8.763504027
ENSG00000116171.13	8.811051883
ENSG00000116191.14	0.488158125
ENSG00000116198.9	5.207012773
ENSG00000116199.8	2.208343822
ENSG00000116205.7	1.319092106
ENSG00000116209.8	25.96358942
ENSG00000116212.11	1.635636861
ENSG00000116213.12	3.560181616
ENSG00000116221.12	27.20433497
ENSG00000116237.12	5.118412964
ENSG00000116251.6	25.58528512
ENSG00000116254.14	0.032350937
ENSG00000116260.13	80.22718129
ENSG00000116266.7	7.13702151
ENSG00000116273.5	1.07550435
ENSG00000116285.9	0.157805475
ENSG00000116288.9	29.59645725
ENSG00000116337.12	47.08081792
ENSG00000116350.12	22.62952423
ENSG00000116353.12	3.850006466
ENSG00000116406.15	6.613615909
ENSG00000116455.10	8.940954317
ENSG00000116459.7	14.48191066
ENSG00000116473.11	16.16696552
ENSG00000116478.8	14.02549432
ENSG00000116489.9	23.08557552
ENSG00000116497.14	6.292463002
ENSG00000116514.13	5.731920683
ENSG00000116525.10	0.636845457
ENSG00000116539.7	6.433876334
ENSG00000116544.8	0.061907317
ENSG00000116560.7	102.405733
ENSG00000116574.5	5.973921387
ENSG00000116580.15	10.81529711
ENSG00000116584.14	141.4745789
ENSG00000116586.8	28.06621379
ENSG00000116604.14	32.20537716
ENSG00000116641.12	1.22623757
ENSG00000116649.6	173.5281077
ENSG00000116663.7	2.256339206
ENSG00000116667.9	0.114986513
ENSG00000116668.9	0.348519328
ENSG00000116670.11	10.98377812
ENSG00000116675.12	0.015410163
ENSG00000116679.12	29.4855489
ENSG00000116685.12	7.425965911
ENSG00000116688.13	7.565336366
ENSG00000116691.7	5.919587453
ENSG00000116698.17	9.044982492
ENSG00000116701.11	39.43413421
ENSG00000116704.7	1.365040214
ENSG00000116711.9	0.474193963
ENSG00000116717.8	3.004416635
ENSG00000116729.10	0.781740472
ENSG00000116731.19	5.812821658
ENSG00000116741.7	18.42583972
ENSG00000116747.9	8.767122117
ENSG00000116750.10	7.644526931
ENSG00000116752.5	4.545272785
ENSG00000116754.10	57.86538625
ENSG00000116761.8	0.606998278
ENSG00000116783.11	0.646417868
ENSG00000116786.8	9.501539673
ENSG00000116791.10	1.260597319
ENSG00000116793.12	3.711790126
ENSG00000116809.8	15.43904798
ENSG00000116815.12	14.7736911
ENSG00000116830.8	1.993512809
ENSG00000116833.10	0.009275199
ENSG00000116852.11	8.041219329
ENSG00000116857.13	3.82573666
ENSG00000116863.10	2.565457605
ENSG00000116871.12	32.04101449
ENSG00000116874.8	0.874328881
ENSG00000116883.8	0.654568907
ENSG00000116898.8	28.0348998
ENSG00000116903.7	1.776813823
ENSG00000116906.8	11.77376991
ENSG00000116918.10	6.807759653
ENSG00000116922.11	2.219663795
ENSG00000116954.7	3.708575537
ENSG00000116957.9	3.079235247
ENSG00000116962.11	0.131427115
ENSG00000116977.15	19.44449285
ENSG00000116984.9	2.457714604
ENSG00000116990.10	4.38785232
ENSG00000116991.7	1.813340394
ENSG00000117000.8	1.943479616
ENSG00000117009.8	0.254843029
ENSG00000117010.12	0.552695114
