gene_id	Mac96h_R2
ENSG00000111269.2	4.002751408
ENSG00000111271.11	4.115890121
ENSG00000111275.9	0.543915648
ENSG00000111276.7	3.806927996
ENSG00000111300.6	5.830564193
ENSG00000111305.15	3.001576098
ENSG00000111319.9	0.229063466
ENSG00000111321.7	30.23884653
ENSG00000111325.13	2.392315759
ENSG00000111328.3	10.47000065
ENSG00000111331.9	0.342501872
ENSG00000111341.6	4.089622682
ENSG00000111344.8	5.500904011
ENSG00000111348.5	1081.570147
ENSG00000111358.10	2.454328942
ENSG00000111361.9	6.922209866
ENSG00000111364.12	3.708161533
ENSG00000111371.12	19.76040804
ENSG00000111412.5	2.517125552
ENSG00000111424.7	17.71833968
ENSG00000111445.10	1.610750827
ENSG00000111450.10	3.497135125
ENSG00000111452.9	2.229018242
ENSG00000111481.6	15.45265435
ENSG00000111530.9	6.543104966
ENSG00000111540.12	45.22574601
ENSG00000111554.11	4.875879495
ENSG00000111581.6	5.089627661
ENSG00000111596.8	19.73094997
ENSG00000111602.8	1.141069531
ENSG00000111605.13	25.22479483
ENSG00000111615.9	18.48417109
ENSG00000111639.4	42.8795612
ENSG00000111640.11	169.4670491
ENSG00000111641.7	8.404903815
ENSG00000111642.11	61.75557077
ENSG00000111644.4	0.097786236
ENSG00000111647.9	12.89500929
ENSG00000111652.6	7.810577849
ENSG00000111653.16	29.4624929
ENSG00000111665.8	0.102594679
ENSG00000111666.7	1.032699344
ENSG00000111667.10	1.945905818
ENSG00000111669.11	21.89795365
ENSG00000111670.11	1.82095296
ENSG00000111671.6	0.70990223
ENSG00000111674.5	4.420696709
ENSG00000111676.11	32.23768975
ENSG00000111678.7	22.3389218
ENSG00000111679.13	177.3681963
ENSG00000111684.7	13.1159893
ENSG00000111696.8	3.029719476
ENSG00000111707.8	3.299296654
ENSG00000111711.6	3.834308198
ENSG00000111716.9	52.40328228
ENSG00000111725.7	16.6895986
ENSG00000111726.9	5.935601243
ENSG00000111727.8	0.886454764
ENSG00000111729.9	0.175419587
ENSG00000111731.9	5.186782331
ENSG00000111737.8	12.2243345
ENSG00000111752.7	4.562589967
ENSG00000111775.2	12.60863189
ENSG00000111785.15	3.208918914
ENSG00000111786.5	23.1524904
ENSG00000111790.10	18.51970517
ENSG00000111799.17	0.118817702
ENSG00000111801.12	1.878324039
ENSG00000111802.10	15.1080429
ENSG00000111817.13	2.348275306
ENSG00000111832.9	2.891962196
ENSG00000111843.10	20.36858145
ENSG00000111845.4	1.402027552
ENSG00000111846.12	0.050155805
ENSG00000111850.7	1.419089133
ENSG00000111859.13	10.60910888
ENSG00000111875.7	5.61491111
ENSG00000111877.14	1.826777353
ENSG00000111880.12	1.278072976
ENSG00000111885.6	14.7584372
ENSG00000111897.6	13.49715444
ENSG00000111906.14	6.703899475
ENSG00000111911.6	3.912176394
ENSG00000111912.15	2.065339952
ENSG00000111913.12	0.093171163
ENSG00000111961.13	0.055175685
ENSG00000111962.7	0.011852091
ENSG00000112029.6	1.205589058
ENSG00000112031.12	2.444541859
ENSG00000112033.10	50.51744368
ENSG00000112039.3	7.526932705
ENSG00000112062.7	2.517930466
ENSG00000112078.10	6.762259457
ENSG00000112079.8	8.258522285
ENSG00000112081.13	13.49087345
ENSG00000112096.13	2.194954902
ENSG00000112110.6	13.70242539
ENSG00000112118.14	6.543070388
ENSG00000112130.13	0.565029194
ENSG00000112137.13	0.620885954
ENSG00000112139.11	0.038334409
ENSG00000112144.12	0.509111116
ENSG00000112146.13	12.68270535
ENSG00000112149.6	5.889607994
ENSG00000112159.8	2.66714997
ENSG00000112167.6	1.28786732
ENSG00000112182.11	2.137006661
ENSG00000112186.8	0.019699445
ENSG00000112195.8	3.52512753
ENSG00000112200.13	4.662686962
ENSG00000112208.11	0.345758429
ENSG00000112210.8	0.290288108
ENSG00000112234.5	1.333062451
ENSG00000112237.9	4.169830983
ENSG00000112242.11	2.508197537
ENSG00000112245.7	8.556586662
ENSG00000112249.10	2.163354121
ENSG00000112282.14	2.548193167
ENSG00000112290.9	0.757512482
ENSG00000112294.9	1.157303464
ENSG00000112297.11	3.141294699
ENSG00000112303.10	1.431381012
ENSG00000112304.7	3.07494201
ENSG00000112305.11	3.228558179
ENSG00000112306.7	38.02004881
ENSG00000112308.9	18.69289098
ENSG00000112312.6	0.999065209
ENSG00000112319.14	0.005963998
ENSG00000112333.8	0.004736871
ENSG00000112335.11	48.27694863
ENSG00000112339.11	11.00198877
ENSG00000112343.9	3.245505606
ENSG00000112365.4	1.08290002
ENSG00000112367.7	9.352959777
ENSG00000112406.4	4.393207394
ENSG00000112419.11	5.347911477
ENSG00000112425.10	0.584111173
ENSG00000112531.13	8.452923661
ENSG00000112561.14	9.421908973
ENSG00000112576.9	34.53885492
ENSG00000112578.6	3.383361259
ENSG00000112592.9	6.846521172
ENSG00000112624.9	2.774544655
ENSG00000112640.11	11.93429513
ENSG00000112651.8	21.76693573
ENSG00000112655.12	4.203328816
ENSG00000112658.7	5.304477828
ENSG00000112659.10	8.414138564
ENSG00000112667.9	9.853718771
ENSG00000112679.11	3.058945849
ENSG00000112685.10	1.724841662
ENSG00000112695.8	124.3087634
ENSG00000112697.12	18.7197907
ENSG00000112699.7	3.114048954
ENSG00000112701.14	11.18244398
ENSG00000112715.17	11.31347034
ENSG00000112739.13	20.83401345
ENSG00000112742.6	0.401597729
ENSG00000112759.13	41.87999361
ENSG00000112763.12	3.916895342
ENSG00000112769.15	4.84E-05
ENSG00000112773.12	3.106468014
ENSG00000112787.9	4.249057988
ENSG00000112799.5	0.139602562
ENSG00000112851.11	8.165255378
ENSG00000112855.11	2.788876634
ENSG00000112877.7	0.312098671
ENSG00000112893.6	0.308023941
ENSG00000112941.9	8.62120256
ENSG00000112972.11	6.47575752
ENSG00000112977.12	69.65523702
ENSG00000112983.14	9.491061778
ENSG00000112984.8	0.440684729
ENSG00000112992.13	18.03859018
ENSG00000112996.6	8.121674394
ENSG00000113013.9	25.56650888
ENSG00000113048.13	6.099277327
ENSG00000113068.6	19.81561919
ENSG00000113070.7	12.35758638
ENSG00000113108.14	9.591457747
ENSG00000113119.9	5.022488027
ENSG00000113140.7	1.493071812
ENSG00000113141.12	14.3488917
ENSG00000113161.12	8.677437434
ENSG00000113163.12	2.795832379
ENSG00000113194.9	3.374642246
ENSG00000113240.9	14.39858038
ENSG00000113249.9	0.529027684
ENSG00000113263.9	0.238339721
ENSG00000113269.10	30.98776158
ENSG00000113272.10	2.432330728
ENSG00000113273.12	4.823637789
ENSG00000113282.10	7.540874964
ENSG00000113300.8	3.868782639
ENSG00000113302.4	0.182932244
ENSG00000113312.7	6.249524308
ENSG00000113328.15	4.827103438
ENSG00000113356.7	0.140551921
ENSG00000113360.13	38.47357671
ENSG00000113368.8	15.8060307
ENSG00000113369.5	4.374018671
ENSG00000113384.10	19.40733162
ENSG00000113387.8	45.09842484
ENSG00000113391.13	1.74299947
ENSG00000113407.10	42.11861849
ENSG00000113441.12	2.629974274
ENSG00000113448.13	0.311399149
ENSG00000113456.15	5.166067743
ENSG00000113460.9	2.416759024
ENSG00000113522.10	6.462090908
ENSG00000113532.9	10.23981282
ENSG00000113552.12	9.358824145
ENSG00000113555.5	0.118308097
ENSG00000113558.15	19.52008984
ENSG00000113569.12	1.812139576
ENSG00000113575.6	15.59173494
ENSG00000113580.11	11.84352422
ENSG00000113583.7	5.299616496
ENSG00000113593.8	4.348442935
ENSG00000113595.11	0.350694976
ENSG00000113597.14	0.430090325
ENSG00000113615.9	2.139005905
ENSG00000113621.11	4.523938733
ENSG00000113638.9	0.241725859
ENSG00000113643.5	5.36514825
ENSG00000113645.10	0.050839118
ENSG00000113648.13	35.20664639
ENSG00000113649.8	36.68674319
ENSG00000113657.9	3.722074778
ENSG00000113658.13	0.868666578
ENSG00000113712.13	20.37938217
ENSG00000113716.9	15.10529501
ENSG00000113719.12	9.036222477
ENSG00000113721.10	0.07286987
ENSG00000113732.5	62.20229032
ENSG00000113734.14	0.873445914
ENSG00000113739.7	0.207109096
ENSG00000113742.9	17.11167643
ENSG00000113749.6	1.460902934
ENSG00000113758.10	66.77614763
ENSG00000113761.8	3.815387457
ENSG00000113810.12	9.327906553
ENSG00000113811.7	3.209878528
ENSG00000113812.10	13.85250914
ENSG00000113838.9	2.01786809
ENSG00000113845.6	20.38760141
ENSG00000113851.10	13.2333798
ENSG00000113916.14	44.89056611
ENSG00000113924.8	2.681420094
ENSG00000113971.15	3.617928505
ENSG00000114013.12	16.68968806
ENSG00000114019.11	0.370999424
ENSG00000114021.8	1.718265439
ENSG00000114023.12	9.768907818
ENSG00000114026.18	17.06719766
ENSG00000114030.9	10.60377708
ENSG00000114054.10	4.404597308
ENSG00000114062.14	7.007240175
ENSG00000114098.14	5.46417243
ENSG00000114107.5	0.43172724
ENSG00000114120.8	10.16014468
ENSG00000114125.10	7.096555731
ENSG00000114126.14	17.83268504
ENSG00000114127.7	9.373223184
ENSG00000114166.7	4.041051999
ENSG00000114204.11	0.051441926
ENSG00000114209.11	20.08376105
ENSG00000114251.10	0.003037318
ENSG00000114268.8	13.45842052
ENSG00000114270.12	5.835676853
ENSG00000114302.12	6.425374926
ENSG00000114315.3	0.057907685
ENSG00000114316.9	57.45863731
ENSG00000114331.9	17.4598976
ENSG00000114346.10	0.617580287
ENSG00000114353.13	82.75087785
ENSG00000114354.9	9.426740808
ENSG00000114374.9	0.003065222
ENSG00000114383.6	2.143846182
ENSG00000114388.9	5.925571582
ENSG00000114391.9	80.64411048
ENSG00000114395.7	1.870606388
ENSG00000114416.14	16.80146419
ENSG00000114423.15	25.86219131
ENSG00000114439.15	5.597393531
ENSG00000114446.4	8.429614905
ENSG00000114450.6	1.469318764
ENSG00000114455.10	0.198956786
ENSG00000114473.10	2.814982405
ENSG00000114480.9	2.553999183
ENSG00000114491.10	2.619763838
ENSG00000114503.7	19.76385001
ENSG00000114520.7	6.186053988
ENSG00000114541.11	13.29348546
ENSG00000114544.12	0.654114878
ENSG00000114554.8	1.367754688
ENSG00000114573.6	16.32838842
ENSG00000114626.14	1.896641819
ENSG00000114631.10	0.991479507
ENSG00000114648.8	2.690104277
ENSG00000114650.15	11.77348299
ENSG00000114656.7	0.157211295
ENSG00000114670.10	0.389792216
ENSG00000114686.5	23.19188298
ENSG00000114735.6	1.244602339
ENSG00000114737.12	0.53452159
ENSG00000114738.7	47.85478791
ENSG00000114739.10	0.501319802
ENSG00000114742.10	2.351526867
ENSG00000114744.5	6.527911573
ENSG00000114745.10	13.88921414
ENSG00000114757.15	0.420419614
ENSG00000114767.6	3.5040377
ENSG00000114770.13	1.788641013
ENSG00000114779.16	7.818214395
ENSG00000114784.3	14.39816143
ENSG00000114796.12	5.401104576
ENSG00000114812.9	3.704519474
ENSG00000114841.14	2.295511448
ENSG00000114850.3	42.47604711
ENSG00000114853.10	2.428236898
ENSG00000114857.14	11.11928749
ENSG00000114859.11	2.117765056
ENSG00000114861.15	6.88550423
ENSG00000114867.16	127.722576
ENSG00000114902.10	59.97376947
ENSG00000114904.9	5.524119034
ENSG00000114923.13	1.707501996
ENSG00000114933.12	3.626799202
ENSG00000114942.10	18.44298995
ENSG00000114948.9	0.061213149
ENSG00000114956.16	36.27132241
ENSG00000114978.14	16.85331739
ENSG00000114982.14	5.614986476
ENSG00000114988.8	2.122282674
ENSG00000114993.12	0.329103172
ENSG00000114999.7	5.881123118
ENSG00000115008.5	1.570353734
ENSG00000115009.8	5.315791939
ENSG00000115020.13	16.98908453
ENSG00000115042.6	0.693536773
ENSG00000115053.12	50.11242009
ENSG00000115073.7	6.468423341
ENSG00000115084.9	10.23090671
ENSG00000115085.10	1.004538212
ENSG00000115091.8	34.45338967
ENSG00000115107.16	0.226870431
ENSG00000115109.10	0.089498867
ENSG00000115112.7	0.026621241
ENSG00000115128.6	12.74853505
ENSG00000115129.10	1.003196246
ENSG00000115137.8	0.366255901
ENSG00000115145.6	1.626692355
ENSG00000115159.12	1.751148246
ENSG00000115163.11	0.24779725
ENSG00000115165.6	30.4627501
ENSG00000115170.10	4.279665353
ENSG00000115183.10	0.000523627
ENSG00000115194.7	39.65324141
ENSG00000115204.11	54.32554062
ENSG00000115207.10	21.04342328
ENSG00000115211.12	6.849319908
ENSG00000115216.10	21.83681465
ENSG00000115232.10	4.236989573
ENSG00000115233.8	1.634259959
ENSG00000115234.7	19.7304026
ENSG00000115239.18	7.448970059
ENSG00000115241.10	20.06783139
ENSG00000115255.7	0.001576134
ENSG00000115267.5	0.675775081
ENSG00000115268.6	184.8861654
ENSG00000115271.7	1.284520772
ENSG00000115274.11	15.88269906
ENSG00000115275.8	16.26401556
ENSG00000115282.16	1.428816786
ENSG00000115286.16	2.969739524
ENSG00000115289.9	25.32211762
ENSG00000115295.16	7.84938531
ENSG00000115306.12	7.159915302
ENSG00000115307.13	39.33213387
ENSG00000115310.14	105.8936192
ENSG00000115317.8	1.116992145
ENSG00000115318.8	3.012365403
ENSG00000115325.10	18.51800836
ENSG00000115339.10	2.255032089
ENSG00000115350.8	1.494459556
ENSG00000115355.12	20.52018087
ENSG00000115364.10	0.831510833
ENSG00000115365.8	2.752731301
ENSG00000115368.6	1.916058866
ENSG00000115380.15	0.042435127
ENSG00000115392.8	2.503625403
ENSG00000115414.15	40.17353582
ENSG00000115415.15	18.30772405
ENSG00000115419.9	19.90604513
ENSG00000115421.9	1.525685233
ENSG00000115446.8	7.081768942
ENSG00000115457.6	0.298364165
ENSG00000115459.14	5.551942338
ENSG00000115464.11	14.83931472
ENSG00000115484.11	12.7471795
ENSG00000115486.8	3.312885065
ENSG00000115504.11	0.812515316
ENSG00000115507.6	0.1539683
ENSG00000115514.8	5.536599647
ENSG00000115520.5	2.996095013
ENSG00000115523.13	1.689556259
ENSG00000115524.12	164.7768312
ENSG00000115525.13	22.3283757
ENSG00000115526.7	0.43795586
ENSG00000115539.10	1.996394174
ENSG00000115540.11	1.028103835
ENSG00000115541.7	5.620619797
ENSG00000115548.13	6.87692883
ENSG00000115561.11	15.24848742
ENSG00000115568.12	4.412003065
ENSG00000115590.10	20.61981531
ENSG00000115593.11	0.017110427
ENSG00000115594.8	0.847601244
ENSG00000115602.13	0.035871004
ENSG00000115604.7	0.131688403
ENSG00000115607.6	0.076873286
ENSG00000115649.12	3.991454873
ENSG00000115652.11	10.91973278
ENSG00000115657.9	0.692726694
ENSG00000115661.10	2.995034867
ENSG00000115677.13	205.4491946
ENSG00000115685.11	11.30577241
ENSG00000115687.10	0.529734383
ENSG00000115694.11	16.15537508
ENSG00000115718.14	11.86411813
ENSG00000115738.6	71.05702514
ENSG00000115750.13	0.316904489
ENSG00000115756.9	29.56146049
ENSG00000115758.9	12.29936034
ENSG00000115760.10	24.50956339
ENSG00000115761.12	2.000224709
ENSG00000115762.13	11.28664309
ENSG00000115806.9	25.12998994
ENSG00000115808.8	3.478291108
ENSG00000115816.10	11.08938819
ENSG00000115825.6	5.636184383
ENSG00000115827.10	0.762521133
ENSG00000115828.12	18.07506251
ENSG00000115839.14	2.282328182
ENSG00000115840.10	2.279975667
ENSG00000115841.16	2.89105009
ENSG00000115844.7	0.024020128
ENSG00000115866.7	22.00164229
ENSG00000115875.15	20.16651177
ENSG00000115896.12	0.193425455
ENSG00000115902.7	25.97381806
ENSG00000115904.9	10.65064257
ENSG00000115919.11	2.022397738
ENSG00000115935.13	65.15996411
ENSG00000115942.5	4.515271878
ENSG00000115944.11	36.89726759
ENSG00000115946.4	5.882192021
ENSG00000115947.10	6.934707049
ENSG00000115956.9	51.99645979
ENSG00000115963.10	0.427377309
ENSG00000115966.13	9.567325477
ENSG00000115970.15	2.736084694
ENSG00000115977.15	15.46324827
ENSG00000115993.8	4.749457247
ENSG00000115998.4	3.862024344
ENSG00000116001.12	18.33929734
ENSG00000116005.8	2.284564533
ENSG00000116016.10	3.03922292
ENSG00000116017.7	14.11355107
ENSG00000116030.13	35.68796768
ENSG00000116044.12	24.55921872
ENSG00000116062.11	3.106418967
ENSG00000116095.7	0.095690406
ENSG00000116096.5	2.397665539
ENSG00000116106.8	0.180101287
ENSG00000116120.9	1.36307605
ENSG00000116127.14	0.329767225
ENSG00000116128.6	0.217388007
ENSG00000116132.8	0.14094092
ENSG00000116133.8	22.25388995
ENSG00000116138.9	3.587612822
ENSG00000116151.10	1.854535344
ENSG00000116161.14	7.702704534
ENSG00000116171.13	17.95755399
ENSG00000116191.14	0.505885179
ENSG00000116198.9	13.16747428
ENSG00000116199.8	1.482908658
ENSG00000116205.7	1.476212373
ENSG00000116209.8	26.95488971
ENSG00000116212.11	2.572888792
ENSG00000116213.12	2.116838129
ENSG00000116221.12	28.80774791
ENSG00000116237.12	11.14680113
ENSG00000116251.6	17.63597565
ENSG00000116254.14	0.051051551
ENSG00000116260.13	61.59877977
ENSG00000116266.7	1.610892454
ENSG00000116273.5	2.122621768
ENSG00000116285.9	0.065775322
ENSG00000116288.9	35.91507673
ENSG00000116337.12	53.05042227
ENSG00000116350.12	20.98297125
ENSG00000116353.12	2.099123947
ENSG00000116406.15	5.985748644
ENSG00000116455.10	4.904975638
ENSG00000116459.7	9.770154169
ENSG00000116473.11	22.35693554
ENSG00000116478.8	6.432653085
ENSG00000116489.9	36.63491749
ENSG00000116497.14	3.79442559
ENSG00000116514.13	2.266257723
ENSG00000116525.10	0.39910712
ENSG00000116539.7	6.325853026
ENSG00000116544.8	0.03635343
ENSG00000116560.7	43.38418507
ENSG00000116574.5	0.011722984
ENSG00000116580.15	12.75620177
ENSG00000116584.14	229.7779737
ENSG00000116586.8	11.36288122
ENSG00000116604.14	36.38368142
ENSG00000116641.12	1.006184606
ENSG00000116649.6	41.48609035
ENSG00000116663.7	0.95226216
ENSG00000116667.9	1.643419799
ENSG00000116668.9	1.497112299
ENSG00000116670.11	0.798836124
ENSG00000116675.12	0.11796858
ENSG00000116679.12	7.850384044
ENSG00000116685.12	5.908757121
ENSG00000116688.13	22.03729702
ENSG00000116691.7	12.01610109
ENSG00000116698.17	13.64803027
ENSG00000116701.11	66.5651668
ENSG00000116704.7	0.777226519
ENSG00000116711.9	0.724786872
ENSG00000116717.8	1.232619947
ENSG00000116729.10	0.571341176
ENSG00000116731.19	4.980681475
ENSG00000116741.7	9.021846296
ENSG00000116747.9	7.616607079
ENSG00000116750.10	10.99689405
ENSG00000116752.5	5.96945201
ENSG00000116754.10	42.78937466
ENSG00000116761.8	0.350909984
ENSG00000116783.11	0.012400457
ENSG00000116786.8	5.164592056
ENSG00000116791.10	1.130477692
ENSG00000116793.12	5.732683337
ENSG00000116809.8	10.11278984
ENSG00000116815.12	6.190363127
ENSG00000116830.8	0.884422518
ENSG00000116833.10	0.175133838
ENSG00000116852.11	5.905153914
ENSG00000116857.13	1.089768797
ENSG00000116863.10	2.431205758
ENSG00000116871.12	16.73117881
ENSG00000116874.8	0.859376875
ENSG00000116883.8	0.325413172
ENSG00000116898.8	51.07597641
ENSG00000116903.7	1.309090023
ENSG00000116906.8	5.797255152
ENSG00000116918.10	5.602645118
ENSG00000116922.11	2.372992489
ENSG00000116954.7	2.46091539
ENSG00000116957.9	0.741584874
ENSG00000116962.11	0.022043273
ENSG00000116977.15	17.16734758
ENSG00000116984.9	1.855749871
ENSG00000116990.10	1.573093311
ENSG00000116991.7	2.817491879
ENSG00000117000.8	1.513553142
ENSG00000117009.8	0.089585686
ENSG00000117010.12	0.827861425
ENSG00000117013.11	0.105961965
ENSG00000117036.8	2.195354481
ENSG00000117054.10	17.45823171
ENSG00000117091.6	3.89128822
ENSG00000117114.16	0.015713075
ENSG00000117115.9	4.429330981
ENSG00000117118.6	37.93099626
ENSG00000117133.7	8.928336828
ENSG00000117139.13	37.65103805
ENSG00000117143.10	3.779203632
ENSG00000117151.9	4.515535355
ENSG00000117153.12	3.498738964
ENSG00000117155.13	0.729721793
ENSG00000117174.7	1.469254121
ENSG00000117222.10	0.809428923
ENSG00000117226.8	3.404033395
ENSG00000117242.7	1.369990305
ENSG00000117245.9	3.614098137
ENSG00000117266.12	0.140606952
ENSG00000117280.9	3.498212094
ENSG00000117298.11	0.374811783
ENSG00000117305.11	19.40748908
ENSG00000117308.11	7.550125938
ENSG00000117318.8	0.302030724
ENSG00000117335.15	16.34695558
ENSG00000117360.9	7.118466187
ENSG00000117362.9	19.60349338
ENSG00000117385.12	10.84578735
ENSG00000117394.16	1.471485642
ENSG00000117395.7	11.46253664
ENSG00000117399.10	3.249510948
ENSG00000117407.13	0.015991264
ENSG00000117408.7	3.352319911
ENSG00000117410.10	39.64757305
ENSG00000117411.13	0.674572532
ENSG00000117419.11	3.989379362
ENSG00000117448.10	14.43262514
ENSG00000117450.10	30.44184988
ENSG00000117461.11	0.098530649
ENSG00000117475.10	3.410883602
ENSG00000117479.9	0.234802174
ENSG00000117480.12	0.60438473
ENSG00000117481.7	3.748145036
ENSG00000117500.9	12.18638291
ENSG00000117505.9	8.875802575
ENSG00000117519.12	0.334234255
ENSG00000117523.12	26.08002827
ENSG00000117525.10	5.267121869
ENSG00000117528.8	1.242476665
ENSG00000117533.11	3.485118653
ENSG00000117543.16	11.13353837
ENSG00000117569.15	2.26865325
ENSG00000117592.8	12.77582274
ENSG00000117593.9	4.220722449
ENSG00000117597.14	1.00287074
ENSG00000117602.8	1.2183845
ENSG00000117614.6	25.39864582
ENSG00000117616.14	23.74531592
ENSG00000117620.9	1.559759152
ENSG00000117625.10	23.68294236
ENSG00000117632.17	25.63592419
ENSG00000117640.14	8.693797411
ENSG00000117643.11	5.283777241
ENSG00000117650.9	0.210394892
ENSG00000117676.10	74.76390068
ENSG00000117682.13	31.58834473
ENSG00000117691.6	1.046235963
ENSG00000117697.11	3.441468383
ENSG00000117713.14	17.83416226
ENSG00000117724.9	2.113437114
ENSG00000117748.6	15.4567422
ENSG00000117751.14	4.051843384
ENSG00000117758.10	4.23802787
ENSG00000117791.12	0.991322124
ENSG00000117859.15	4.844885028
ENSG00000117862.8	11.52352514
ENSG00000117868.12	4.780616017
ENSG00000117877.7	1.2935787
ENSG00000117899.7	18.50681503
ENSG00000117906.10	12.32334225
ENSG00000117984.9	229.6513993
ENSG00000118007.9	2.44351572
ENSG00000118046.11	7.75274109
ENSG00000118058.17	14.92368485
ENSG00000118096.4	2.509016035
ENSG00000118113.8	0.305976882
ENSG00000118137.6	1.928422232
ENSG00000118162.10	0.600359147
ENSG00000118181.7	1180.243343
ENSG00000118193.8	0.002213612
ENSG00000118197.10	6.370325002
ENSG00000118200.11	3.165907094
ENSG00000118217.5	13.3460158
ENSG00000118242.12	1.211946511
ENSG00000118246.10	2.033812566
ENSG00000118257.13	1.990955028
ENSG00000118260.11	12.95613164
ENSG00000118263.11	16.00880961
ENSG00000118276.8	0.3439599
ENSG00000118292.5	1.054434687
ENSG00000118308.11	13.46386693
ENSG00000118363.8	0.345334677
ENSG00000118369.9	2.229433766
ENSG00000118412.9	1.666730371
ENSG00000118418.11	12.40834666
ENSG00000118420.13	0.266820601
ENSG00000118432.12	1.630566093
ENSG00000118454.9	2.567914799
ENSG00000118482.8	5.81369715
ENSG00000118495.15	2.677469973
ENSG00000118496.4	0.563197538
ENSG00000118503.11	9.680724883
ENSG00000118508.4	0.169543408
ENSG00000118513.15	1.363897497
ENSG00000118515.8	195.6662501
ENSG00000118518.12	8.982674658
ENSG00000118520.10	0.018163293
ENSG00000118523.5	0.00081521
ENSG00000118557.12	2.177553259
ENSG00000118564.11	4.733854627
ENSG00000118579.8	5.388077798
ENSG00000118596.8	0.625704551
ENSG00000118600.8	0.375901798
ENSG00000118620.9	1.453660005
ENSG00000118640.7	30.17848537
ENSG00000118655.4	2.636836175
ENSG00000118680.9	112.9492644
ENSG00000118689.11	2.74302494
ENSG00000118690.9	1.052526693
ENSG00000118705.13	12.23623504
ENSG00000118707.6	5.122973183
ENSG00000118762.4	1.382433377
ENSG00000118785.10	535.1758206
ENSG00000118816.6	43.72519175
ENSG00000118855.15	15.05559787
ENSG00000118873.12	21.79419506
ENSG00000118894.11	0.301497072
ENSG00000118900.11	4.174256381
ENSG00000118922.13	0.049541372
ENSG00000118939.14	13.54401349
ENSG00000118960.9	1.828566371
ENSG00000118961.11	5.753910997
ENSG00000118965.11	0.28292722
ENSG00000118971.4	13.8226723
ENSG00000118976.5	0.765801109
ENSG00000118985.11	6.42463148
ENSG00000119004.11	0.460136563
ENSG00000119013.5	19.10644221
ENSG00000119041.7	10.98777287
ENSG00000119042.13	7.201866183
ENSG00000119048.4	6.184090749
ENSG00000119138.4	5.776676516
ENSG00000119139.13	0.278353115
ENSG00000119147.6	0.010623935
ENSG00000119185.9	29.2045301
ENSG00000119203.10	26.16970156
ENSG00000119231.7	3.339724078
ENSG00000119285.7	4.061238769
ENSG00000119314.12	6.883745507
ENSG00000119318.9	18.05509061
ENSG00000119321.5	22.31443788
ENSG00000119326.11	1.257961513
ENSG00000119328.8	3.688229532
ENSG00000119333.8	1.219873832
ENSG00000119335.13	12.75240711
ENSG00000119383.16	12.01784906
ENSG00000119392.11	3.728731133
ENSG00000119396.7	32.44524404
ENSG00000119397.13	2.934876859
ENSG00000119401.10	0.008825662
ENSG00000119402.13	5.954750722
ENSG00000119403.10	4.125823923
ENSG00000119408.13	38.71659056
ENSG00000119414.8	5.412243873
ENSG00000119421.6	12.08702992
ENSG00000119431.6	0.969518227
ENSG00000119446.10	5.119822098
ENSG00000119471.11	2.484641417
ENSG00000119487.13	48.50118971
ENSG00000119508.14	1.237128246
ENSG00000119509.9	0.810398268
ENSG00000119514.6	76.98785001
ENSG00000119522.12	2.496480473
ENSG00000119523.9	6.410624678
ENSG00000119535.14	49.90946217
ENSG00000119537.12	4.483595514
ENSG00000119541.6	14.46796341
ENSG00000119559.12	4.237577451
ENSG00000119574.9	3.178105466
ENSG00000119596.14	14.06447159
ENSG00000119599.13	3.783476367
ENSG00000119616.8	2.193839658
ENSG00000119638.9	10.08263004
ENSG00000119640.5	0.056808093
ENSG00000119655.5	73.71249522
ENSG00000119669.4	1.427529491
ENSG00000119673.11	5.713018832
ENSG00000119682.13	10.0791869
ENSG00000119684.12	1.389597937
ENSG00000119685.16	6.509212429
ENSG00000119686.6	0.215811335
ENSG00000119688.17	2.628362713
ENSG00000119689.11	8.981723467
ENSG00000119699.4	0.497370793
ENSG00000119705.6	6.046969197
ENSG00000119707.10	18.50190019
ENSG00000119711.9	0.390806426
ENSG00000119714.7	14.25727412
ENSG00000119715.11	0.067567855
ENSG00000119718.7	12.46092617
ENSG00000119720.14	2.310560015
ENSG00000119723.12	1.74722729
ENSG00000119725.14	4.768422448
ENSG00000119729.7	10.46195484
ENSG00000119737.5	3.886262263
ENSG00000119760.12	10.26227375
ENSG00000119772.13	2.941397629
ENSG00000119777.15	29.81829059
ENSG00000119778.11	1.9942854
ENSG00000119787.10	4.151753356
ENSG00000119801.9	6.381209848
ENSG00000119812.15	20.7547821
ENSG00000119820.7	5.907249172
ENSG00000119844.11	17.86967567
ENSG00000119866.17	3.032498647
ENSG00000119878.5	5.295571583
ENSG00000119888.7	0.015672011
ENSG00000119899.12	9.585532393
ENSG00000119900.7	2.187642861
ENSG00000119906.8	3.640811094
ENSG00000119912.12	3.297042515
ENSG00000119917.10	1.726164343
ENSG00000119922.8	0.987226142
ENSG00000119927.10	0.622017369
ENSG00000119929.9	3.844677138
ENSG00000119943.7	0.37764097
ENSG00000119950.17	7.583561056
ENSG00000119953.9	7.959295986
ENSG00000119965.9	2.520461861
ENSG00000119969.11	0.01301274
ENSG00000119977.17	2.830714359
ENSG00000119979.12	0.498880319
ENSG00000119986.6	1.92682266
ENSG00000120008.12	24.63827839
ENSG00000120029.9	3.199894307
ENSG00000120049.15	6.122330794
ENSG00000120051.11	1.374107018
ENSG00000120053.10	2.467900941
